Profile_Index,Valid_Count,Gradient_RMSE_dBZ
1474,32,9.0991125
1475,29,6.301067
1476,29,7.6650696
1477,26,7.928156
1478,24,8.0825615
1479,24,5.329666
1480,27,6.5492606
1481,27,4.458334
1482,18,3.5935936
1483,19,5.301951
1484,18,1.966902
1485,15,2.8360302
1486,21,6.5781784
1487,19,6.392758
1488,22,9.603529
1489,25,8.331449
1490,23,7.6418386
1491,21,6.4349675
1492,19,5.2539716
1493,18,3.0343935
1494,22,5.1178145
1495,26,4.4902534
1496,22,3.3787408
1497,22,4.825271
1498,28,4.1457562
1499,20,4.4631453
1500,15,5.693112
1501,17,4.223407
1502,19,2.9597836
1503,20,2.96286
1504,18,1.8384606
1505,23,3.6315868
1506,18,4.1596293
1507,20,4.471981
1508,19,4.8546023
1509,16,5.167514
1510,17,3.6598437
1511,17,2.4447112
1512,17,2.1572235
1513,19,3.3414488
1514,18,3.9248886
1515,20,2.8202212
1516,17,3.8930395
1517,22,2.6584346
1518,17,2.6676688
1519,16,4.3218794
1520,17,4.4566407
1521,14,5.0365314
1522,16,5.284519
1523,14,6.3759937
1524,13,1.9527667
1525,9,3.3491306
1526,11,3.0575712
1527,14,2.8506525
1528,15,3.32932
1529,14,3.3628206
1530,11,2.6562774
1531,11,2.6456861
1532,13,3.122463
1533,12,2.784154
1534,12,2.8564427
1535,13,3.9143896
1536,12,3.8903394
1537,11,2.632216
1538,10,4.251657
1539,13,2.5962064
1540,12,3.4514623
1541,8,1.667781
1542,9,2.1581862
1543,8,2.743104
1544,10,1.5302137
1545,7,3.4392667
1546,11,1.963501
1547,12,2.7828999
1548,8,1.6634744
1549,10,2.8126888
1550,10,2.4531581
1551,11,5.5748444
1552,10,4.286033
1553,9,3.2749455
1554,8,5.200613
1555,7,1.6452869
1556,8,2.2250788
1557,8,6.724628
1558,7,1.6777855
1559,10,2.4431393
1560,9,2.7879894
1561,8,2.8188424
1562,10,3.9857557
1563,6,2.158885
1564,7,3.0658083
1565,4,2.4554322
1566,3,3.3041024
1567,5,2.5746865
1568,3,0.46607533
1569,1,
1570,3,3.8301275
1571,4,1.1942356
1572,6,2.371311
1573,7,2.3136826
1574,3,0.8223256
1575,3,3.8375747
1576,7,2.2203577
1577,9,2.003692
1578,4,1.7049354
1579,18,1.9401277
1580,17,3.4057086
1581,20,3.9146593
1582,19,4.9241605
1583,17,2.4161537
1584,16,2.73716
1585,16,3.017062
1586,15,3.025068
1587,14,3.3915975
1588,15,4.6955123
1589,17,2.3742805
1590,11,2.256573
1591,19,4.0545745
1592,18,6.6118383
1593,16,4.814842
1594,13,4.0375705
1595,16,2.8040302
1596,14,4.551783
1597,13,3.8484612
1598,11,3.6553383
1599,5,5.593549
1600,3,7.8906446
1601,8,3.966675
1602,9,3.869669
1603,14,2.194741
1604,11,2.112328
1605,14,3.7475476
1606,14,4.8663425
1607,14,4.770019
1608,0,
1609,1,
1610,8,2.7918718
1611,4,2.419525
1612,5,2.8830235
1613,5,3.9125462
1614,3,3.113666
1615,3,3.6350458
1616,2,
1617,5,2.064902
1618,5,1.9147958
1619,7,3.7054095
1620,6,2.8827744
1621,2,
1622,0,
1623,6,1.8448706
1624,7,2.9496338
1625,6,2.174798
1626,8,2.214909
1627,7,3.9171426
1628,7,3.7260876
1629,8,4.2934523
1630,7,5.3008375
1631,7,5.430814
1632,8,4.248602
1633,7,4.0057282
1634,7,2.5902808
1635,9,3.1700163
1636,8,4.1226454
1637,7,4.652509
1638,6,3.6160977
1639,7,2.356885
1640,6,3.1107945
1641,8,4.5511174
1642,8,3.7638946
1643,7,4.243474
1644,6,2.7205477
1645,7,4.9833775
1646,7,4.2310343
1647,6,3.6734831
1648,6,2.8539271
1649,6,2.9474907
1650,6,3.5989316
1651,7,3.0066197
1652,5,3.6785212
1653,8,2.6919894
1654,6,4.042156
1655,7,2.8023715
1656,4,2.188627
1657,4,2.150348
1658,5,2.647265
1659,5,2.3986542
1660,5,2.454124
1661,6,4.2551565
1662,6,3.1571476
1663,6,3.2054327
1664,4,1.636797
1665,5,2.8370125
1666,4,1.0144417
1667,4,1.5699152
1668,3,1.6309665
1669,3,1.7312416
1670,3,1.034905
1671,5,1.3332675
1672,4,2.1893365
1673,2,
1674,6,1.3083041
1675,5,0.8823826
1676,4,1.8412303
1677,2,
1678,3,0.35839152
1679,3,1.4793203
1680,3,0.2507499
1681,0,
1682,4,1.2456641
1683,3,3.2901323
1684,3,4.126491
1685,4,4.172992
1686,4,5.9665666
1687,6,7.487217
1688,7,6.3264036
1689,7,7.5577765
1690,7,6.1119184
1691,11,5.679685
1692,14,5.6705036
1693,14,5.3197346
1694,12,6.809662
1695,10,6.942052
1696,9,7.461004
1697,8,7.5409017
1698,6,7.5567803
1699,8,8.593144
1700,8,8.355937
1701,8,7.643694
1702,7,7.6417823
1703,8,7.858587
1704,7,7.7454414
1705,6,7.7580967
1706,6,6.939792
1707,11,7.038963
1708,11,5.788152
1709,7,7.378706
1710,6,7.5610504
1711,6,6.098012
1712,4,4.9420137
1713,6,7.1795244
1714,5,5.5780377
1715,6,5.602504
1716,6,4.2618337
1717,7,5.5194106
1718,4,6.445256
1719,6,7.1264343
1720,6,7.7278914
1721,6,7.0405555
1722,6,7.9830914
1723,7,5.0979624
1724,8,5.5864677
1725,5,6.023829
1726,4,5.039814
1727,4,5.3075943
1728,3,3.1024623
1729,3,2.920481
1730,6,5.5744243
1731,4,5.483998
1732,5,4.6724267
1733,5,4.7414317
1734,4,6.6210847
1735,4,5.32423
1736,4,6.528013
1737,6,6.3750877
1738,6,6.672581
1739,6,7.1303926
1740,6,6.555721
1741,6,7.5372086
1742,4,5.8481994
1743,4,2.179154
1744,0,
1745,0,
1746,0,
1747,0,
1748,0,
1749,0,
1750,0,
1751,0,
1752,0,
1753,0,
1754,0,
1755,0,
1756,0,
1757,0,
1758,0,
1759,0,
1760,0,
1761,0,
1762,0,
1763,0,
1764,0,
1765,0,
1766,0,
1767,0,
1768,0,
1769,0,
1770,0,
1771,0,
1772,0,
1773,0,
1774,0,
1775,0,
1776,0,
1777,0,
1778,9,2.4602334
1779,8,3.2908514
1780,8,2.7726839
1781,9,3.657412
1782,8,4.665156
1783,7,3.8440888
1784,6,5.0819764
1785,4,2.8917425
1786,3,2.5601254
1787,3,5.1682987
1788,0,
1789,2,
1790,4,3.9855304
1791,1,
1792,3,2.5008333
1793,2,
1794,3,2.4390824
1795,1,
1796,6,2.8699255
1797,10,16.863943
1798,14,10.44751
1799,9,12.726563
1800,14,10.072267
1801,11,12.118315
1802,13,11.579659
1803,11,3.1742473
1804,6,2.6757743
1805,2,
1806,4,6.575162
1807,4,4.6394215
1808,7,7.841038
1809,4,4.5866027
1810,0,
1811,3,1.6325647
1812,3,2.5231447
1813,2,
1814,4,5.085953
1815,3,5.9113126
1816,3,5.9840045
1817,3,6.2180104
1818,2,
1819,0,
1820,2,
1821,3,4.7102256
1822,4,3.8923168
1823,3,3.5003533
1824,6,7.007859
1825,5,7.395829
1826,5,5.7242436
1827,4,4.864125
1828,4,5.1846924
1829,6,3.3699422
1830,5,4.7636576
1831,2,
1832,1,
1833,4,3.2534983
1834,5,3.03804
1835,4,3.1342268
1836,5,3.685205
1837,11,7.160228
1838,11,5.958266
1839,11,5.3430977
1840,11,2.4918058
1841,3,0.38617712
1842,6,1.6431383
1843,6,2.4298024
1844,6,2.137212
1845,3,2.1528625
1846,6,2.254096
1847,6,2.8556073
1848,6,2.1506228
1849,6,3.0540974
1850,6,2.975688
1851,4,2.8331232
1852,6,1.4445877
1853,5,1.7691928
1854,5,2.346631
1855,5,1.3251083
1856,6,2.0406797
1857,5,1.2233094
1858,4,1.1131896
1859,3,2.979789
1860,2,
1861,3,2.8504734
1862,3,1.1846131
1863,6,0.8265289
1864,5,1.4657336
1865,4,0.8432715
1866,5,0.8869092
1867,9,1.7584311
1868,7,1.8222812
1869,7,2.050786
1870,11,1.3768072
1871,11,2.662078
1872,14,3.952027
1873,11,4.6685386
1874,9,4.866973
1875,15,3.7262151
1876,12,4.859946
1877,13,4.452692
1878,10,3.6111395
1879,14,3.772309
1880,15,3.3893762
1881,13,2.5809004
1882,14,3.116323
1883,14,1.6492049
1884,13,3.4315813
1885,12,2.333064
1886,16,2.846529
1887,15,2.5746188
1888,13,2.9828162
1889,16,2.5679326
1890,17,2.2226233
1891,15,3.0387487
1892,15,2.3631854
1893,16,2.4997792
1894,15,3.221141
1895,16,2.4882474
1896,14,3.1519232
1897,13,2.2953792
1898,11,3.7914896
1899,9,2.8347857
1900,8,2.4581795
1901,8,2.115528
1902,8,1.5722508
1903,5,1.5590485
1904,3,1.8158154
1905,2,
1906,4,3.0321047
1907,5,4.8473005
1908,4,9.023976
1909,2,
1910,5,3.7352214
1911,6,6.0164113
1912,6,7.8803396
1913,7,7.7754836
1914,7,6.947003
1915,6,7.396134
1916,3,12.910963
1917,4,12.355898
1918,4,9.374888
1919,6,6.02288
1920,5,5.6546397
1921,6,6.2987895
1922,7,7.6040373
1923,6,6.3639874
1924,4,7.9036026
1925,4,8.485524
1926,5,7.428507
1927,5,8.616352
1928,3,10.40517
1929,4,10.331295
1930,2,
1931,1,
1932,0,
1933,0,
1934,0,
1935,0,
1936,0,
1937,0,
1938,0,
1939,0,
1940,0,
1941,0,
1942,0,
1943,0,
1944,0,
1945,0,
1946,0,
1947,0,
1948,0,
1949,0,
1950,0,
1951,1,
1952,1,
1953,1,
1954,4,10.070911
1955,2,
1956,4,9.213329
1957,1,
1958,4,5.1974115
1959,5,4.7714553
1960,4,5.9977727
1961,1,
1962,3,7.9978623
1963,4,5.5181537
1964,5,4.820798
1965,6,6.3534727
1966,5,4.745937
1967,5,4.930159
1968,8,4.439032
1969,8,4.60718
1970,8,5.289033
1971,10,5.3005924
1972,10,4.3896627
1973,5,4.060444
1974,5,2.5163298
1975,5,4.012655
1976,4,5.7469835
1977,5,1.539481
1978,3,0.27602732
1979,6,3.5547864
1980,5,4.7753425
1981,6,3.2681184
1982,6,3.076307
1983,5,2.5961318
1984,8,1.9304507
1985,8,1.8903167
1986,9,2.5732734
1987,9,2.1374166
1988,10,1.5986108
1989,11,1.4834166
1990,11,1.7212099
1991,11,2.3821182
1992,10,2.3765378
1993,9,1.5447321
1994,6,3.3430552
1995,9,3.8992815
1996,8,2.2601657
1997,9,4.0758677
1998,11,3.8060248
1999,8,3.8373013
2000,16,4.928382
2001,15,3.5821524
2002,15,3.4899087
2003,13,3.4651845
2004,16,3.7908473
2005,15,2.03069
2006,15,2.0724556
2007,13,2.2480276
2008,14,1.5576504
2009,14,3.3529563
2010,14,1.7053347
2011,12,2.4692671
2012,14,2.2861872
2013,12,1.3652314
2014,11,1.4308889
2015,11,1.7800163
2016,11,1.466998
2017,13,2.1762197
2018,12,2.4526982
2019,14,2.2009554
2020,13,1.9682409
2021,13,2.55773
2022,12,2.5458024
2023,11,2.3975048
2024,12,2.9249926
2025,12,2.0115438
2026,14,1.5598413
2027,12,2.3977692
2028,12,1.9286622
2029,13,2.6203353
2030,14,2.7218826
2031,11,3.1228971
2032,11,3.0754483
2033,9,2.8016193
2034,12,2.9368927
2035,10,2.3579185
2036,10,2.1827428
2037,11,2.4811766
2038,10,3.0936713
2039,7,2.8320262
2040,8,2.781221
2041,8,1.9838526
2042,8,1.7561833
2043,8,1.8741025
2044,6,2.8019042
2045,9,2.9039404
2046,7,2.911155
2047,8,2.5680115
2048,9,2.3490179
2049,6,1.8855975
2050,2,
2051,5,1.6548995
2052,3,1.8840661
2053,4,4.098605
2054,2,
2055,3,3.167266
2056,4,4.8560767
2057,3,2.2721887
2058,3,2.6744583
2059,2,
2060,6,3.789089
2061,5,3.341118
2062,3,2.8355348
2063,3,3.418898
2064,0,
2065,0,
2066,0,
2067,0,
2068,1,
2069,0,
2070,7,1.8876506
2071,1,
2072,7,1.248773
2073,6,0.85864276
2074,0,
2075,0,
2076,1,
2077,2,
2078,1,
2079,0,
2080,0,
2081,4,3.828129
2082,8,1.966344
2083,0,
2084,0,
2085,0,
2086,0,
2087,0,
2088,0,
2089,0,
2090,2,
2091,12,1.6275325
2092,2,
2093,5,6.6302958
2094,11,5.394281
2095,15,3.738512
2096,15,4.0336847
2097,12,3.6679246
2098,16,3.4582486
2099,16,3.6531432
2100,22,3.290929
2101,21,3.1774755
2102,22,2.9419615
2103,29,2.1868992
2104,32,1.6659918
2105,30,2.4838295
2106,25,2.7880013
2107,26,2.1539247
2108,32,3.549142
2109,27,2.2126167
2110,35,3.8058333
2111,36,2.6940126
2112,30,3.7681425
2113,34,1.5926197
2114,31,3.8952692
2115,27,3.0507836
2116,18,4.0251203
2117,14,4.569069
2118,13,4.2667427
2119,8,4.1402564
2120,0,
2121,0,
2122,0,
2123,7,4.3895073
2124,7,6.555209
2125,6,4.657216
2126,4,6.9377527
2127,4,6.176558
2128,7,5.6496572
2129,1,
2130,8,4.4666514
2131,7,3.241602
2132,7,4.4059463
2133,2,
2134,5,2.4293578
2135,7,5.3483653
2136,12,4.2994027
2137,11,4.250268
2138,11,2.2179008
2139,8,4.02915
2140,2,
2141,1,
2142,4,3.9863327
2143,3,3.2313855
2144,4,3.4012728
2145,5,4.03386
2146,6,3.8402646
2147,6,4.920283
2148,5,3.118812
2149,1,
2150,0,
2151,5,2.9269664
2152,5,1.5913254
2153,4,4.138027
2154,3,3.9606564
2155,5,5.032573
2156,1,
2157,4,2.902363
2158,4,3.1896682
2159,3,1.3157103
2160,7,2.544545
2161,2,
2162,10,1.5617507
2163,4,4.254994
2164,1,
2165,0,
2166,1,
2167,2,
2168,5,5.1448483
2169,9,5.9329276
2170,9,5.494979
2171,17,2.776488
2172,18,2.9635448
2173,20,4.302105
2174,20,2.1748555
2175,14,3.577138
2176,13,2.205744
2177,14,4.139478
2178,15,3.5460331
2179,8,3.718581
2180,13,3.6459045
2181,6,1.8115786
2182,15,3.6198776
2183,13,3.4880283
2184,11,3.4287674
2185,14,3.725558
2186,8,3.5750268
2187,6,4.7103176
2188,6,5.0112762
2189,7,4.766653
2190,12,4.8363037
2191,14,3.1407135
2192,16,3.3311157
2193,22,4.2407227
2194,19,2.2956078
2195,17,2.2074695
2196,12,4.263718
2197,6,0.6379751
2198,5,1.031111
2199,5,1.1240761
2200,3,3.158259
2201,9,2.77138
2202,11,2.0365973
2203,17,3.607031
2204,13,4.0914283
2205,18,3.8327603
2206,21,3.94668
2207,21,2.107667
2208,22,3.162655
2209,13,6.208028
2210,7,4.8752666
2211,4,2.068112
2212,14,2.4372609
2213,15,2.2785497
2214,17,2.863864
2215,22,2.7172449
2216,6,2.173121
2217,11,3.0370846
2218,15,3.5948527
2219,5,3.4264271
2220,4,0.8255016
2221,1,
2222,4,2.57901
2223,3,2.0463629
2224,5,3.960772
2225,27,6.8067756
2226,35,6.562507
2227,35,5.8871336
2228,22,3.239992
2229,22,2.571786
2230,12,8.110518
2231,11,8.5792
2232,26,3.9022815
2233,27,4.954047
2234,21,4.997306
2235,22,3.027479
2236,11,2.8762734
2237,24,3.605092
2238,19,5.9990196
2239,25,6.1000967
2240,25,5.999547
2241,26,9.222057
2242,31,6.1201406
2243,34,5.046157
2244,34,4.05922
2245,38,5.192199
2246,38,4.548813
2247,37,3.5152328
2248,37,3.9823403
2249,36,3.8499365
2250,38,3.9157088
2251,37,4.4546547
2252,34,3.5885212
2253,35,5.6598177
2254,34,4.7029033
2255,36,5.179311
2256,38,4.224437
2257,37,4.5989447
2258,36,4.820655
2259,37,4.1791463
2260,37,3.7251852
2261,36,4.262407
2262,31,5.1960797
2263,26,3.4737394
2264,23,8.366261
2265,24,3.9960585
2266,28,5.9964585
2267,37,5.445008
2268,36,5.6108575
2269,37,5.9603124
2270,37,4.7849975
2271,38,4.0811534
2272,38,5.518252
2273,36,5.9184604
2274,28,6.7190475
2275,30,4.018919
2276,23,3.98095
2277,36,4.405697
2278,36,7.507798
2279,38,4.518358
2280,39,4.154634
2281,40,3.885875
2282,41,3.6904585
2283,39,3.1285043
2284,39,3.679977
2285,32,4.712419
2286,34,4.3685246
2287,33,3.9941812
2288,32,4.9784513
2289,27,3.1437008
2290,28,4.199702
2291,30,4.0742917
2292,32,4.0558414
2293,22,4.755312
2294,22,4.5477085
2295,20,6.198872
2296,19,7.0244136
2297,28,4.005736
2298,24,4.6363883
2299,20,5.4122477
2300,26,5.027816
2301,18,4.9015985
2302,28,4.541482
2303,34,4.5138507
2304,31,4.203684
2305,30,5.0078893
2306,27,3.8352494
2307,23,5.5028033
2308,28,4.5482497
2309,29,5.394684
2310,32,3.0404088
2311,28,1.990344
2312,29,2.24137
2313,32,2.4270282
2314,34,1.8911072
2315,31,3.367454
2316,36,1.4529867
2317,35,0.99888325
2318,37,1.7824688
2319,37,1.7217692
2320,36,1.9726174
2321,37,2.205855
2322,36,2.6671464
2323,38,2.666551
2324,35,2.7237787
2325,35,2.6063333
2326,36,2.0695102
2327,38,2.2791772
2328,39,2.479975
2329,30,2.7060287
2330,30,2.3833978
2331,29,2.2409565
2332,30,6.242995
2333,28,8.550601
2334,23,9.499348
2335,24,8.911968
2336,23,9.597016
2337,20,4.4707575
2338,18,3.8812685
2339,16,3.6807337
2340,14,3.4213138
2341,13,4.2674303
2342,15,3.3812783
2343,12,2.983353
2344,10,2.809918
2345,9,2.363385
2346,11,3.4396887
2347,14,8.285358
2348,10,3.4508753
2349,11,5.30972
2350,9,4.384341
2351,8,3.192647
2352,8,3.7190697
2353,8,2.116457
2354,2,
2355,4,2.6004949
2356,6,1.5379714
2357,2,
2358,4,3.0126173
2359,1,
2360,2,
2361,3,1.2358279
2362,2,
2363,3,1.5842488
2364,2,
2365,1,
2366,4,3.2230384
2367,2,
2368,2,
2369,2,
2370,1,
2371,4,5.173165
2372,1,
2373,1,
2374,0,
2375,1,
2376,1,
2377,1,
2378,1,
2379,1,
2380,0,
2381,1,
2382,2,
2383,1,
2384,1,
2385,4,2.2094123
2386,2,
2387,8,4.002037
2388,8,3.2922924
2389,5,2.3101656
2390,9,2.1805127
2391,6,2.6346536
2392,7,3.104368
2393,10,4.0249557
2394,10,2.5438776
2395,10,4.714466
2396,6,2.795742
2397,7,3.491915
2398,6,3.2430787
2399,6,2.9463675
2400,7,3.5303166
2401,12,5.292211
2402,18,3.7493806
2403,15,3.5024939
2404,17,5.045866
2405,15,3.6294801
2406,14,4.1893964
2407,10,3.6309562
2408,9,2.7461784
2409,12,1.3850166
2410,15,2.472201
2411,14,3.1423542
2412,12,2.2439952
2413,13,3.2248971
2414,13,2.093408
2415,15,2.922765
2416,8,5.866184
2417,13,3.929063
2418,10,5.3065195
2419,11,6.1729503
2420,9,7.5315013
2421,2,
2422,5,3.7510629
2423,5,1.4204441
2424,6,3.1259642
2425,6,4.0985603
2426,5,1.6810366
2427,3,1.4221786
2428,2,
2429,4,1.8783809
2430,4,2.0338678
2431,1,
2432,5,2.5496044
2433,6,2.9902415
2434,4,2.8995378
2435,5,4.3613353
2436,6,3.915546
2437,3,5.265943
2438,3,6.5075793
2439,4,3.6575916
2440,6,4.154024
2441,5,5.0182743
2442,6,4.161096
2443,6,4.137498
2444,5,5.2637463
2445,6,4.475129
2446,6,4.262906
2447,6,3.6730633
2448,8,4.073703
2449,7,3.8221006
2450,6,5.2227974
2451,8,4.5929594
2452,8,4.7842665
2453,8,3.8908722
2454,9,5.4118676
2455,8,5.3844533
2456,7,5.5845075
2457,7,4.555887
2458,6,3.109461
2459,6,3.3669105
2460,7,3.2635472
2461,6,3.5160103
2462,4,1.8655217
2463,2,
2464,3,1.3905879
2465,3,1.4814289
2466,3,2.1692517
2467,1,
2468,2,
2469,4,1.1280851
2470,1,
2471,4,2.1776164
2472,4,3.0345302
2473,4,1.5514094
2474,4,1.1152532
2475,1,
2476,1,
2477,3,1.9720562
2478,2,
2479,1,
2480,1,
2481,1,
2482,2,
2483,1,
2484,2,
2485,2,
2486,4,3.8587084
2487,4,3.3117425
2488,2,
2489,3,4.2284026
2490,2,
2491,2,
2492,2,
2493,2,
2494,3,3.384252
2495,5,6.0532856
2496,5,5.5091915
2497,5,5.517563
2498,4,6.0753655
2499,3,6.1367965
2500,2,
2501,2,
2502,2,
2503,2,
2504,1,
2505,1,
2506,2,
2507,1,
2508,1,
2509,2,
2510,7,3.9543777
2511,6,4.3981156
2512,6,3.7796311
2513,6,3.926252
2514,2,
2515,11,3.9990213
2516,4,0.80012035
2517,17,4.483837
2518,18,3.0326507
2519,3,1.7821325
2520,13,3.5417583
2521,13,2.5441651
2522,0,
2523,1,
2524,8,1.8565927
2525,3,2.6603396
2526,0,
2527,0,
2528,0,
2529,0,
2530,0,
2531,0,
2532,0,
2533,0,
2534,0,
2535,0,
2536,0,
2537,0,
2538,0,
2539,0,
2540,0,
2541,0,
2542,0,
2543,0,
2544,0,
2545,0,
2546,0,
2547,0,
2548,0,
2549,0,
2550,0,
2551,0,
2552,0,
2553,0,
2554,0,
2555,0,
2556,0,
2557,0,
2558,0,
2559,0,
2560,0,
2561,0,
2562,0,
2563,0,
2564,0,
2565,0,
2566,0,
2567,0,
2568,0,
2569,0,
2570,0,
2571,0,
2572,0,
2573,0,
2574,0,
2575,0,
2576,0,
2577,0,
2578,0,
2579,0,
2580,0,
2581,0,
2582,3,2.6325967
2583,6,2.706635
2584,2,
2585,0,
2586,0,
2587,7,6.0290294
2588,7,4.5306845
2589,5,1.6373779
2590,6,3.8132086
2591,6,3.7133274
2592,1,
2593,0,
2594,0,
2595,1,
2596,8,7.0772705
2597,9,2.456968
2598,8,3.7636864
2599,10,4.572144
2600,5,3.3728771
2601,10,5.595543
2602,9,3.163534
2603,9,3.4280856
2604,8,3.9276795
2605,3,3.7274206
2606,3,1.8026514
2607,8,3.852925
2608,10,11.42293
2609,9,12.031602
2610,10,7.8952193
2611,10,9.724389
2612,4,5.6840043
2613,5,6.2710824
2614,7,4.257358
2615,8,6.8978257
2616,6,3.0252216
2617,8,4.800063
2618,9,3.2961736
2619,10,3.7715611
2620,9,3.0719728
2621,12,3.3535705
2622,10,2.8724368
2623,9,2.5805771
2624,11,4.0799456
2625,11,3.9851851
2626,10,2.1336262
2627,12,4.879966
2628,13,4.2056303
2629,12,5.049735
2630,10,5.9444394
2631,12,5.06699
2632,12,4.5225554
2633,15,3.3206372
2634,14,4.939948
2635,14,4.2041726
2636,15,2.7255223
2637,15,3.3175192
2638,15,4.8540173
2639,18,3.717017
2640,15,3.2758148
2641,16,3.26534
2642,16,2.5230393
2643,16,2.885522
2644,16,2.960967
2645,17,2.901687
2646,17,4.288153
2647,18,5.7919064
2648,18,3.105742
2649,17,3.3853486
2650,17,3.0872962
2651,18,4.507408
2652,20,3.2237725
2653,16,4.6134253
2654,17,5.1967106
2655,17,4.763524
2656,20,6.737653
2657,24,5.613483
2658,25,7.3883424
2659,26,5.0702753
2660,26,5.229406
2661,27,6.523954
2662,26,6.1817164
2663,25,1.7836883
2664,19,2.4365335
2665,20,2.3499963
2666,22,2.185037
2667,23,7.8043027
2668,21,7.3805685
2669,21,6.073175
2670,20,7.7323084
2671,22,7.051336
2672,25,7.3951917
2673,21,2.3177557
2674,19,5.3615475
2675,19,4.8086696
2676,21,4.6965275
2677,24,4.2271333
2678,26,5.8459
2679,28,4.401759
2680,28,5.1577787
2681,32,5.1464543
2682,32,5.427075
2683,31,5.368913
2684,31,5.5948954
2685,32,4.70369
2686,33,5.216039
2687,33,5.8861785
2688,31,4.726012
2689,31,5.131976
2690,31,5.0724454
2691,28,3.5757306
2692,28,3.3344934
2693,27,3.0363786
2694,27,5.4506927
2695,28,3.9527311
2696,31,5.5391817
2697,33,6.078096
2698,33,6.7099757
2699,32,6.1112146
2700,34,6.737851
2701,35,6.3362155
2702,35,6.009346
2703,30,6.9491177
2704,34,6.712447
2705,32,3.1082726
2706,25,3.121836
2707,23,2.7867894
2708,24,2.8774734
2709,23,2.931428
2710,27,3.442329
2711,25,2.3393376
2712,23,2.9159508
2713,22,2.206129
2714,21,3.0791945
2715,24,2.4782073
2716,22,2.4747148
2717,21,2.6879802
2718,23,2.5016606
2719,22,2.5848274
2720,20,2.160678
2721,19,2.2017698
2722,19,1.7951214
2723,19,1.8838278
2724,20,1.9604514
2725,20,2.3977811
2726,19,2.8235705
2727,18,4.0917926
2728,19,3.8298423
2729,21,3.701597
2730,22,3.220926
2731,21,3.3454814
2732,20,2.5775545
2733,20,2.6890028
2734,20,3.4275942
2735,20,3.7050207
2736,20,3.0011709
2737,21,2.6690814
2738,20,3.005074
2739,21,3.1804802
2740,22,2.994691
2741,21,2.803281
2742,22,2.8990304
2743,21,2.3027503
2744,22,2.5059903
2745,21,1.4407481
2746,24,1.9354752
2747,22,1.6537418
2748,20,1.7677972
2749,18,2.2062256
2750,18,2.4373677
2751,19,1.8648648
2752,18,2.5001538
2753,17,2.5691814
2754,16,2.953929
2755,16,2.400115
2756,15,2.438968
2757,14,1.9720464
2758,12,2.8381987
2759,15,2.3636734
2760,12,2.3823102
2761,10,2.6611273
2762,11,2.3057568
2763,13,2.6209862
2764,10,3.1331105
2765,8,3.0125864
2766,10,2.4271398
2767,10,2.3741446
2768,9,2.375337
2769,10,2.9796093
2770,9,2.4008646
2771,10,2.5746357
2772,9,1.711477
2773,9,2.3199728
2774,9,3.8771002
2775,9,2.190471
2776,8,4.9057183
2777,8,2.2544808
2778,10,5.1717315
2779,9,3.3624194
2780,8,3.0958927
2781,8,2.4057245
2782,9,2.7126567
2783,8,4.3028746
2784,7,2.0921066
2785,6,4.320654
2786,4,2.888899
2787,3,2.045284
2788,3,5.16822
2789,0,
2790,2,
2791,4,3.98548
2792,1,
2793,3,2.514094
2794,2,
2795,3,3.4726985
2796,1,
2797,6,2.8434222
2798,10,5.496299
2799,14,10.220306
2800,9,10.277808
2801,14,8.376274
2802,11,12.388182
2803,13,11.733648
2804,11,2.886182
2805,6,2.67591
2806,2,
2807,4,6.5747495
2808,4,4.639685
2809,7,7.8402467
2810,4,4.586165
2811,3,1.6621681
2812,3,2.4995239
2813,2,
2814,4,4.9930363
2815,3,5.3453574
2816,3,5.8667846
2817,3,6.1804476
2818,2,
2819,0,
2820,2,
2821,0,
2822,3,4.6558857
2823,4,3.9211338
2824,3,3.4412773
2825,6,6.704401
2826,4,3.6005893
2827,8,4.243669
2828,9,6.0649967
2829,8,3.6864102
2830,9,4.3821473
2831,9,3.7837923
2832,10,4.2596645
2833,11,3.914189
2834,10,3.1914403
2835,9,2.8999782
2836,9,2.225837
2837,7,3.2280946
2838,8,5.3211927
2839,5,3.8519235
2840,5,1.1201727
2841,1,
2842,7,2.7666814
2843,7,1.3829683
2844,8,4.6983933
2845,9,3.0791066
2846,9,2.8036814
2847,3,2.1083102
2848,2,
2849,0,
2850,2,
2851,5,2.589852
2852,3,2.157153
2853,5,1.4871311
2854,4,4.173431
2855,5,4.3131914
2856,3,4.9690843
2857,4,2.9027016
2858,9,5.673621
2859,9,6.4308343
2860,10,3.4078603
2861,15,3.8135338
2862,17,4.6870246
2863,13,4.5048313
2864,16,4.0493965
2865,11,6.614761
2866,11,5.490803
2867,11,5.7224984
2868,9,2.6550486
2869,10,3.5309916
2870,10,2.6956987
2871,10,3.63089
2872,10,2.0581675
2873,8,5.0042696
2874,8,4.4736185
2875,10,2.5699437
2876,11,3.7135847
2877,10,3.1237934
2878,7,5.442962
2879,10,1.540052
2880,12,4.529029
2881,12,4.4052606
2882,9,7.8936625
2883,8,7.4084077
2884,9,7.0492983
2885,15,4.683197
2886,12,5.704811
2887,12,3.109278
2888,14,4.337238
2889,15,5.0031123
2890,14,4.4052777
2891,14,4.885147
2892,10,5.1765876
2893,6,5.3560452
2894,9,4.531266
2895,8,4.616784
2896,8,3.886485
2897,10,2.9302635
2898,14,9.977936
2899,15,10.520122
